Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> you should have a doctor look at that . <end>, <start> tu devrais faire voir ca a un medecin . <end>,tu aurais du regarder ca a un medecin . 
 <start> tom is extremely generous . <end>, <start> tom est tres genereux . <end>,tom est extremement genereux . 
 <start> she is a quiet woman . <end>, <start> c est une femme tranquille . <end>,elle est une femme tranquille . 
 <start> i want you to tell me who gave you that . <end>, <start> je veux que tu me dises qui t a donne cela . <end>,je veux que tu me dises qui t a donne cela . 
 <start> i had dinner with a friend last night . <end>, <start> j ai soupe avec un ami hier au soir . <end>,j ai soupe avec une amie hier au soir . 
 <start> i want you to find out . <end>, <start> je veux que vous le decouvriez . <end>,je veux que vous le demasquiez . 
 <start> he likes to live in tokyo . <end>, <start> il aime vivre a tokyo . <end>,il aime habiter a tokyo . 
 <start> eat your veggies . <end>, <start> mange tes legumes ! <end>,mangez vos legumes ! 
 <start> is he still alive ? <end>, <start> est il toujours en vie ? <end>,est il encore en vie ? 
 <start> i support you one hundred percent . <end>, <start> je vous soutiens a cent pour cent . <end>,je vous soutiens a cent pour cent . 
 <start> it s perfectly understandable . <end>, <start> c est parfaitement comprehensible . <end>,c est parfaitement comprehensible . 
 <start> i hear music . <end>, <start> j entends de la musique . <end>,j entends de la musique . 
 <start> do you speak french every day ? <end>, <start> parlez vous francais tous les jours ? <end>,parles tu francais tous les jours ? 
 <start> he likes sweets . <end>, <start> il aime les sucreries . <end>,il aime les sucreries . 
 <start> a secure income is an important thing for me . <end>, <start> un revenu assure est une chose importante pour moi . <end>,un revenu assure est une chose importante pour moi . 
 <start> she doesn t have many friends . <end>, <start> elle a peu d amis . <end>,elle n a pas beaucoup d amies . 
 <start> i didn t think you were home . <end>, <start> je n ai pas pense que vous etiez chez vous . <end>,je ne pensais pas que vous etiez chez vous . 
 <start> tom doesn t like taking risks . <end>, <start> tom n aime pas prendre de risques . <end>,tom n aime pas prendre des risques . 
 <start> they sat in a circle . <end>, <start> ils se sont assis en cercle . <end>,ils s assirent en cercle . 
 <start> tom didn t think that anyone would recognize him . <end>, <start> tom ne pensait pas que quiconque puisse le reconnaitre . <end>,tom ne pensait pas que quiconque le decouvre . 
 <start> the mayor thought that he should investigate the decline in tax revenues . <end>, <start> la maire pensa qu il devrait enqueter sur la chute des recettes fiscales . <end>,le maire a pense qu il puisse tenir la refuse d en avant les defunte . 
 <start> they embraced . <end>, <start> ils se sont embrasses . <end>,ils se sont embrasses . 
 <start> all i want you to do is talk to us . <end>, <start> tout ce que je veux que tu fasses est de nous parler . <end>,tout ce que je veux que tu fasses est de nous parler . 
 <start> what did i do wrong ? <end>, <start> qu ai je fait de travers ? <end>,qu ai je fait de mal ? 
 <start> tom drank a cup of coffee . <end>, <start> tom a bu une tasse de cafe . <end>,tom a bu une tasse de cafe . 
 <start> nobody can stop it . <end>, <start> personne ne peut y mettre un terme . <end>,personne ne peut l arreter . 
" <start> i know i should have said something , but i didn t know what to say . <end>", <start> je sais que j aurais du dire quelque chose mais je ne savais pas quoi dire . <end>,je sais que j aurais du dire quelque chose mais j ignorais quoi dire . 
 <start> he didn t believe it at first . <end>, <start> il ne le croyait pas tout d abord . <end>,il n y croyait pas du premier . 
 <start> i am determined to give up smoking . <end>, <start> je suis resolu a arreter de fumer . <end>,je suis resolu a arreter de fumer . 
 <start> she had a pleasant dream . <end>, <start> elle eut un reve agreable . <end>,elle disposait d un reve agreable . 
 <start> she provided me with some food . <end>, <start> elle m a procure de la nourriture . <end>,elle m a fourni de la nourriture . 
 <start> i m on parole . <end>, <start> je suis en liberte conditionnelle . <end>,je suis en liberte conditionnelle . 
 <start> muammar kaddafi escaped unharmed . <end>, <start> mouammar kadhafi s en est sorti indemne . <end>,mouammar kadhafi s indemne . 
 <start> i m in luck . <end>, <start> je suis veinarde . <end>,je suis veinarde . 
 <start> i won t forget that . <end>, <start> je ne l oublierai pas . <end>,je n oublierai pas cela . 
 <start> he rested for a while . <end>, <start> il s est repose un moment . <end>,il menaca un moment . 
 <start> i like butter better than cheese . <end>, <start> je prefere le beurre au fromage . <end>,j aime mieux le beurre au fromage . 
 <start> it is an act of cruelty to lock a small child in his room . <end>, <start> c est un acte de cruaute que d enfermer un petit enfant dans sa chambre . <end>,c est un acte de tranches de se terminer une petite fille dans sa chambre . 
 <start> why didn t you run away ? <end>, <start> pourquoi ne t es tu pas enfuie ? <end>,pourquoi ne vous etes vous pas enfui ? 
 <start> this place gives me a really bad vibe . <end>, <start> cet endroit me fait une tres mauvaise impression . <end>,cet endroit me fait un tres mal . 
 <start> i figured you might need some help . <end>, <start> je me suis imagine qu il se pouvait que tu aies besoin d aide . <end>,j imaginais que vous pourriez avoir besoin de l aide . 
 <start> i m pretty sure that tom doesn t have a brother . <end>, <start> je suis pratiquement sur que tom n a pas de frere . <end>,je suis presque sure que tom n a pas de frere . 
 <start> the street is clogged with traffic . <end>, <start> la rue est encombree par la circulation . <end>,la rue est encombree par la circulation . 
 <start> i had a fantastic time . <end>, <start> j ai passe du tres bon temps . <end>,j ai passe du tres bon temps . 
 <start> i didn t think you d leave so early . <end>, <start> je ne pensais pas que tu partirais si tot . <end>,je ne pensais pas que tu partirais si tot . 
 <start> i have a lot of love for you . <end>, <start> j ai beaucoup d amour pour vous . <end>,j ai beaucoup d amour pour toi . 
 <start> that boy showed no fear . <end>, <start> ce garcon ne temoigna d aucune peur . <end>,ce garcon n a montre aucune crainte . 
 <start> my father works in a factory . <end>, <start> mon pere travaille a l usine . <end>,mon pere travaille dans une usine . 
 <start> he loves toys . <end>, <start> il adore les jouets . <end>,il adore les jouets . 
 <start> no one trusts him any more . <end>, <start> personne ne lui fait plus confiance . <end>,personne ne lui fait confiance . 
 <start> i brought you some coffee . <end>, <start> je vous ai apporte un peu de cafe . <end>,je t ai amene du cafe . 
 <start> florence is the most beautiful city in italy . <end>, <start> florence est la ville la plus belle d italie . <end>,le kabuki est la plus belle ville en italie . 
 <start> we don t think the job is done . <end>, <start> nous ne pensons pas que le travail soit termine . <end>,nous ne pensons pas que le poste soit termine . 
 <start> who do you think would do such a thing ? <end>," <start> qui , pensez vous , ferait une telle chose ? <end>","qui crois tu , ferait une chose pareille ? "
 <start> should i reply ? <end>, <start> devrais je repondre ? <end>,puis je retorquer ? 
 <start> she got a present from her boyfriend . <end>, <start> elle a recu un present de son ami . <end>,elle recut un present de son petit ami . 
 <start> buy a book and read it . <end>, <start> achetez un livre et lisez le . <end>,achete un livre et lis le garcon ! 
 <start> don t let me down like you did the other day . <end>, <start> ne me laisse pas tomber comme tu l as fait l autre jour . <end>,ne me laisse pas tomber comme tu l as fait l autre jour . 
 <start> i would prefer to speak to you in private . <end>, <start> je prefererais te parler en prive . <end>,je prefererais te parler en prive . 
 <start> you ve underestimated tom . <end>, <start> tu as sous estime tom . <end>,tu as sous estime tom . 
 <start> we were worried about you . <end>, <start> nous etions inquietes a votre sujet . <end>,nous etions inquiets pour toi . 
 <start> i am sorry . <end>, <start> je suis desolee . <end>,je suis desole . 
 <start> he was found lying unconscious on the kitchen floor . <end>, <start> il a ete trouve etendu inconscient sur le sol de la cuisine . <end>,il a ete trouve etendu inconscient sur le sol de la cuisine . 
 <start> tom is at the door . please ask him in . <end>," <start> tom est a la porte . s il te plait , dis lui d entrer . <end>",tom est a la porte . s il te plait . 
 <start> i m not going to get involved . <end>, <start> je ne vais pas m impliquer . <end>,je ne vais pas m impliquer . 
 <start> tom has sold his house in boston . <end>, <start> tom a vendu sa maison a boston . <end>,tom a vendu sa maison a boston . 
 <start> it is too dark for me to read . <end>, <start> il fait trop sombre pour que je lise . <end>,il fait trop sombre pour que je lise . 
 <start> don t do anything you might regret . <end>, <start> ne faites rien que vous pourriez regretter . <end>,ne faites rien que vous pourriez regretter . 
 <start> my aunt has three children . <end>, <start> ma tante a trois enfants . <end>,ma tante a trois enfants . 
 <start> what s wrong with being nude in your own house ? <end>, <start> qu y a t il de mal a etre nu chez soi ? <end>,qu y a t il de probleme dans ton maison ? 
 <start> this is so much fun . <end>, <start> c est tellement marrant . <end>,c est tellement marrant . 
 <start> can you read this without your glasses ? <end>, <start> pouvez vous lire ceci sans vos lunettes ? <end>,peux tu lire ca sans tes lunettes ? 
 <start> tom s not a nice guy . <end>, <start> tom n est pas un type sympa . <end>,tom n est pas un type gentil . 
 <start> am i talented ? <end>, <start> suis je dote de talent ? <end>,est ce que je partage ? 
 <start> his car is a ford . <end>, <start> sa voiture est une ford . <end>,sa voiture est une ford . 
 <start> i m glad i invited you . <end>, <start> je suis heureuse de t avoir invite . <end>,je suis heureux de vous avoir invite . 
 <start> he stayed home from school because he wasn t feeling well . <end>, <start> il est reste chez lui plutot que d aller a l ecole parce qu il ne se sentait pas bien . <end>,il est reste chez lui d a l ecole parce qu il ne se sentait pas bien . 
 <start> christmas is approaching . <end>, <start> noel approche . <end>,noel approche . 
 <start> come over to our table . <end>, <start> joignez vous a notre table ! <end>,joins toi a notre table ! 
 <start> deal us the cards . <end>, <start> distribuez nous les cartes . <end>,distribue nous les cartes . 
 <start> they had a heated discussion . <end>, <start> elles eurent une chaude discussion . <end>,ils ont eu une chaude discussion . 
 <start> this book seems easy to me . <end>, <start> ce livre me semble facile . <end>,ce livre m a parle . 
