Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> sport knows no borders . <end>, <start> le sport n a pas de frontiere . <end>,le sport n a pas de frontiere . 
 <start> it doesn t bother me if you stay . <end>, <start> ca ne me derange pas que vous restiez . <end>,ca ne me derange pas si vous restez . 
 <start> you deserve a present . <end>, <start> vous meritez un cadeau . <end>,vous meritez un present . 
 <start> he is by nature a generous person . <end>, <start> c est par nature une personne genereuse . <end>,il est en nature de nature genereuse . 
 <start> his opinion was the same as mine . <end>, <start> son opinion etait la meme que la mienne . <end>,son opinion etait la meme chose que la mienne . 
 <start> stop talking to me about tom . <end>, <start> arrete de me parler de tom . <end>,arrete de me parler a tom . 
 <start> do you want me to come back ? <end>, <start> veux tu que je revienne ? <end>,voulez vous que je revienne ? 
 <start> cats catch mice . <end>, <start> les chats peuvent attraper les souris . <end>,les chats peuvent attraper les souris . 
 <start> you re off the hook this time . <end>, <start> tu es tire d affaire cette fois . <end>,tu es tire d affaire a ce moment la . 
 <start> everything will be perfect . <end>, <start> tout sera parfait . <end>,tout sera parfait . 
 <start> it s hard to understand you . <end>, <start> c est difficile de vous comprendre . <end>,il est difficile de vous comprendre . 
 <start> she fell on her face . <end>, <start> elle est tombee face au sol . <end>,elle est tombee face au sol . 
 <start> give me some time to think it over . <end>, <start> donnez moi du temps pour y penser . <end>,donnez moi du temps pour y reflechir . 
 <start> is this all we need ? <end>, <start> est ce la tout ce dont nous avons besoin ? <end>,est ce tout ce dont nous avons besoin ? 
 <start> that s what i saw . <end>, <start> c est ce que j ai vu . <end>,c est ce que j ai vu . 
 <start> can you spare me a few minutes ? i d like to have a word with you . <end>, <start> peux tu me consacrer quelques minutes ? j aimerais te dire un mot . <end>,peux tu me consacrer quelques minutes ? j aimerais m entretenir avec toi . 
 <start> i guess i felt like eating something different . <end>, <start> je suppose que j ai eu envie de manger quelque chose de different . <end>,je suppose que j ai envie de manger quelque chose de different . 
 <start> he dedicated his whole life to helping poor people . <end>, <start> il a consacre sa vie entiere a soutenir les pauvres gens . <end>,il a consacre sa vie entiere a soutenir les pauvres gens . 
 <start> i forgot the key to my room . <end>, <start> j ai oublie ma clef de chambre . <end>,j ai oublie la clef de ma chambre . 
 <start> she divorced her husband . <end>, <start> elle a divorce . <end>,elle a divorce . 
 <start> this clock isn t working . <end>, <start> cette montre ne fonctionne pas . <end>,cette pendule ne fonctionne pas . 
 <start> i guess that would be all right . <end>, <start> je pense que ca devrait aller . <end>,j imagine que ca devrait bien etre affaire . 
 <start> a car drew up at the main gate . <end>, <start> une voiture se presenta a la porte principale . <end>,une voiture s arreta a la porte principale . 
 <start> he explained to my son why it rains . <end>, <start> il expliqua a mon fils pourquoi il pleut . <end>,il expliqua a mon fils pourquoi il pleuvait . 
 <start> i d be depressed if that happened again . <end>, <start> je serais deprimee si ca survenait a nouveau . <end>,je serais deprime si ca se reproduise . 
 <start> she asserted that she was right . <end>, <start> elle a affirme qu elle avait raison . <end>,elle a affirme qu elle avait raison . 
 <start> you re not normal . <end>, <start> tu n es pas normale . <end>,vous n etes pas normales . 
 <start> i fed the dog . <end>, <start> j ai nourri la chienne . <end>,j ai nourri le chien . 
 <start> they don t help . <end>, <start> ils n aident pas . <end>,ils n aident pas . 
" <start> this will never happen again , i swear to you . <end>"," <start> ca ne se reproduira jamais , je te le jure . <end>","ca ne se reproduira jamais , je vous le jure . "
 <start> he s not smart enough to add numbers in his head . <end>, <start> il n a pas assez de cervelle pour faire des additions de tete . <end>,il n est pas assez intelligent pour raconter des additions de tete . 
 <start> i m prejudiced . <end>, <start> j ai des prejuges . <end>,j ai des prejuges . 
 <start> i ve never heard this song before . <end>, <start> je n ai jamais entendu cette chanson auparavant . <end>,je n ai jamais entendu cette chanson auparavant . 
 <start> how do you pronounce your last name ? <end>, <start> comment prononcez vous votre nom de famille ? <end>,comment prononces tu de ton dernier nom ? 
 <start> what was her answer to your proposal ? <end>, <start> quelle fut sa reponse a ta proposition ? <end>,quelle fut sa reponse a votre proposition ? 
 <start> i know how to win . <end>, <start> je sais comment gagner . <end>,je sais comment gagner . 
 <start> how can you sleep at night ? <end>, <start> comment pouvez vous dormir la nuit ? <end>,comment peux tu dormir la nuit ? 
 <start> so what s your problem ? <end>, <start> alors quel est ton probleme ? <end>,et quel est ton probleme ? 
 <start> you re very timid . <end>, <start> vous etes tres craintive . <end>,tu es tres peureux . 
 <start> in what month were you born ? <end>, <start> quel mois es tu ne ? <end>,dans quel mois etes vous nees ? 
 <start> i ll stay with tom until you return . <end>, <start> je resterai avec tom jusqu a ce que tu reviennes . <end>,je resterai avec tom jusqu a ce que tu partes . 
 <start> tom doesn t know what it means . <end>, <start> tom ne sait pas ce que ca signifie . <end>,tom ne sait pas ce que ca signifie . 
 <start> i m just a plain office worker . <end>, <start> je suis un simple employe de bureau . <end>,je ne suis qu un simple employe . 
 <start> do you want to try this ? <end>, <start> voulez vous essayer ceci ? <end>,voulez vous essayer ceci ? 
 <start> be on time . <end>, <start> soyez a l heure . <end>,sois a l heure ! 
 <start> i m tired of being treated like a child . <end>, <start> j en ai assez d etre traite comme un enfant . <end>,je suis fatigue d etre traite comme un enfant . 
 <start> i want you to follow orders . <end>, <start> je veux que tu agisses selon les ordres . <end>,je veux que tu agisses selon les ordres . 
 <start> i told him to be quiet . <end>, <start> je lui ai dit de se taire . <end>,je lui ai dit d etre silencieux . 
 <start> this is extremely important . <end>, <start> c est extremement important . <end>,c est extremement important . 
 <start> he s gone into hiding . <end>, <start> il se planque . <end>,il se mit a se faire . 
 <start> i m a total wreck . <end>, <start> je suis une vraie loque . <end>,je suis une vraie loque . 
 <start> that sounds really great . <end>, <start> ca semble vraiment super . <end>,ca a l air vraiment utile . 
 <start> let s pretend this never happened . <end>, <start> faisons comme si ca ne s etait jamais produit . <end>,faisons comme si ca ne s etre jamais produit . 
 <start> i hope they have a pleasant journey . <end>, <start> j espere qu ils font bon voyage . <end>,j espere qu ils font bon voyage . 
 <start> it s harder than it looks . <end>, <start> c est plus dur que ca n en a l air . <end>,c est plus dur que ca n en a l air . 
 <start> she combed her hair and bound it with a ribbon . <end>, <start> elle s est peigne les cheveux et les a attaches avec un ruban . <end>,elle se peigna les cheveux et l a attaches avec un bandeau . 
 <start> how old is the universe ? <end>, <start> quel est l age de l univers ? <end>,quel age a t il l univers ? 
 <start> it turned out that the cards were stacked against her from the beginning of the game . <end>, <start> il s avera que les cartes lui etaient contraires depuis le debut de la partie . <end>,il s avera que les cartes lui etaient contraires depuis la partie . 
 <start> we re not soldiers . <end>, <start> nous ne sommes pas soldats . <end>,nous ne sommes pas soldats . 
 <start> we worried a lot about you . <end>, <start> on s est beaucoup inquiete pour vous . <end>,nous nous sommes beaucoup inquietees a votre sujet . 
 <start> i had a feeling you d say that . <end>, <start> j ai eu le sentiment que vous diriez cela . <end>,j ai eu le sentiment que vous diriez cela . 
 <start> i make it a rule to take a walk for half an hour every morning . <end>, <start> j ai pour regle de faire une promenade d une demi heure chaque matin . <end>,je suis en regle de marcher jusqu a une demi heure chaque matin . 
 <start> when will they give a concert ? <end>, <start> quand donneront ils un concert ? <end>,quand donneront elles un recital ? 
 <start> where did you find the key ? <end>, <start> ou avez vous trouve la clef ? <end>,ou avez vous trouve la cle ? 
 <start> don t feel embarrassed . these things happen . <end>, <start> ne vous sentez pas genes . ces choses arrivent . <end>,ne vous sentez pas genee . ces choses se sont deroulees . 
 <start> those aren t mine . <end>, <start> celles la ne sont pas a moi . <end>,ce n sont pas a moi . 
 <start> there s a little whiskey in this bottle . <end>, <start> il y a un peu de whisky dans cette bouteille . <end>,il y a un peu de whisky dans cette bouteille . 
 <start> i m sure i ll find a way . <end>, <start> je suis certain de trouver un moyen . <end>,je suis sure de trouver un moyen . 
 <start> tom said he regretted not following mary s advice . <end>, <start> tom a dit qu il regrettait de ne pas avoir suivi les conseils de marie . <end>,tom a dit qu il regrettait de ne pas avoir suivi les conseils de marie . 
 <start> both of the rooms are open . <end>, <start> les deux salles sont ouvertes . <end>,les deux pieces sont ouvertes . 
 <start> i have to go home . <end>, <start> je dois rentrer chez moi . <end>,il me faut aller chez moi . 
" <start> next time i visit san francisco , i d like to stay at that hotel . <end>"," <start> la prochaine fois que je visite san francisco , je voudrais sejourner dans cet hotel . <end>","la prochaine fois pour san francisco , j aimerais rester dans cet hotel . "
 <start> i m going off to vancouver next week to see my sister . <end>, <start> je pars pour vancouver la semaine prochaine pour voir ma s ur . <end>,je vais devoir vancouver la semaine prochaine pour voir ma s ur . 
" <start> without you , i am nothing . <end>"," <start> sans toi , je ne suis rien . <end>","sans toi , je ne suis rien . "
 <start> you re stuck . <end>, <start> t es plantee . <end>,vous etes plantees . 
 <start> that s not good enough for tom . <end>, <start> cela n est pas assez bien pour tom . <end>,ce n est pas assez bon pour tom . 
 <start> i m not comfortable with this . <end>, <start> je ne suis pas a l aise avec ca . <end>,je ne suis pas a l aise avec ca . 
 <start> they re out of their minds . <end>, <start> ils ont perdu l esprit . <end>,ils sont en panne de nombreux rumeurs . 
 <start> i m adding the finishing touches now . <end>, <start> j ajouterai la touche finale . <end>,je suis en train d ajouter des touches finales . 
 <start> wow ! it s been a long time . <end>, <start> bah ! ca fait une paille . <end>,bah ! ca fait un bail . 
 <start> i bolted the door . <end>, <start> je verrouillai la porte . <end>,j ai verrouille la porte . 
