Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> badgers dig deep holes . <end>, <start> les blaireaux creusent de profonds trous . <end>,les blaireaux creusent de nombreux trous . 
 <start> the world is more dangerous than i thought . <end>, <start> le monde est plus dangereux que je ne le pensais . <end>,le monde est plus dangereux que je ne le pensais . 
 <start> don t touch me ! <end>, <start> ne me touche pas ! <end>,ne me touche pas ! 
 <start> your question is hard for me to answer . <end>, <start> il m est difficile de repondre a votre question . <end>,il m est difficile de repondre a votre question . 
 <start> i m prepared . <end>, <start> je suis preparee . <end>,je suis prepare . 
 <start> i m not at all afraid . <end>, <start> je n ai pas peur du tout . <end>,je ne suis pas du tout effraye . 
 <start> i thought they were unemployed . <end>, <start> je pensais qu ils etaient au chomage . <end>,je pensais qu ils etaient au chomage . 
 <start> i ve got to get ready for school . <end>, <start> il me faut me preparer pour l ecole . <end>,il me faut me preparer pour l ecole . 
 <start> we asked him what he was called . <end>, <start> nous lui avons demande comment il s appelait . <end>,nous lui demandames comment il etait appele . 
 <start> your secret s safe with us . <end>, <start> votre secret est en securite avec nous . <end>,ton secret est en securite avec nous . 
 <start> he is liked by everybody . <end>, <start> il est aime de tous . <end>,il est aime tout seul . 
 <start> write in the date yourself . <end>, <start> ecris y toi meme la date . <end>,ecrivez vous meme la date dessus . 
 <start> can i speak to you ? <end>, <start> puis je te parler ? <end>,puis je te parler ? 
 <start> i can t walk because of my broken leg . <end>, <start> je ne peux pas marcher a cause d une fracture a la jambe . <end>,je ne peux pas marcher a cause de mon fracture a la jambe . 
 <start> our house faces the beach . <end>, <start> notre maison fait face a la plage . <end>,notre maison est face a la plage . 
 <start> a woman whose husband is dead is called a widow . <end>, <start> une femme dont le mari est mort s appelle une veuve . <end>,une fille dont le mari est mort s appelle une veuve . 
 <start> i have just read this book . <end>, <start> je viens juste de lire ce livre . <end>,je viens de lire ce livre . 
 <start> a father provides for his family . <end>, <start> un pere pourvoit a sa famille . <end>,un pere pourvoit a sa famille . 
 <start> i d hate to see that happen again . <end>, <start> je detesterais voir cela se reproduire . <end>,je detesterais voir cela se reproduire . 
 <start> you re not supposed to be smoking in here . <end>, <start> vous n etes pas censee fumer ici . <end>,tu n es pas cense fumer ici . 
 <start> i like hanging out with you . <end>, <start> j aime etre en ta compagnie . <end>,j aime etre avec toi . 
 <start> i want my hammer back . <end>, <start> je veux que vous me rendiez mon marteau . <end>,je veux qu on me rende mon marteau . 
 <start> tom seems to be sympathetic . <end>, <start> tom semble etre sympathique . <end>,tom semble etre sympathique . 
 <start> is this a date ? <end>, <start> s agit il d un rendez vous ? <end>,est ce une part ? 
 <start> are you looking for somebody ? <end>, <start> vous cherchez quelqu un ? <end>,cherches tu quelqu un ? 
 <start> i was born in in york . <end>, <start> je suis ne en mille neuf cent quatre vingt huit a york . <end>,je suis nee en octobre . 
 <start> please hurry up ! <end>," <start> presse toi , je te prie ! <end>","depeche toi , je te prie ! "
 <start> what a team ! <end>, <start> quelle equipe ! <end>,quelle equipe ! 
 <start> tom is irresponsible . <end>, <start> tom est irresponsable . <end>,tom est irresponsable . 
 <start> they were panting . <end>, <start> elles tiraient la langue . <end>,elles haletaient . 
" <start> last week i was at the beach , but today i m home . <end>"," <start> la semaine derniere , j etais a la plage , mais aujourd hui je suis chez moi . <end>","la semaine derniere , j etais a la plage , mais je suis chez moi . "
" <start> whenever i call , he is out . <end>"," <start> a chaque fois que j appelle , il est absent . <end>","chaque fois que j appelle , il est sorti . "
 <start> i knew you d come back to me . <end>, <start> je savais que vous me reviendriez . <end>,je savais que tu reviendrais vers moi . 
" <start> i know you re upset about your car being totaled , but you weren t injured and you should be thankful to be alive . <end>"," <start> je sais que tu es contrarie que ta voiture soit bonne pour la casse , mais tu n as pas ete blesse et tu devrais etre heureux d etre en vie . <end>","je sais que tu es contrarie par ta voiture , mais tu ne devrais pas etre disposee a vivre . "
 <start> i m sorry for calling so late . i just wanted to hear your voice . <end>, <start> je suis desole d appeler si tard . je voulais juste entendre ta voix . <end>,je suis desole d appeler si tard . je voulais juste entendre ta voix . 
 <start> does this ring a bell ? <end>, <start> cela t evoque t il quelque chose ? <end>,cela fait il une cloche ? 
 <start> my father was an actor . <end>, <start> mon pere etait un comedien . <end>,mon pere etait un comedien . 
 <start> i have to wear boots . <end>, <start> il faut que je porte des bottes . <end>,il me faut porter de bottes . 
 <start> we had some good times . <end>, <start> nous avons passe du bon temps . <end>,nous avons passe du bon temps . 
 <start> what is needed is more time . <end>, <start> ce dont il y a besoin c est plus de temps . <end>,qu y a t il etre plus de temps . 
 <start> he was the envy of his friends . <end>, <start> ses amis l enviaient . <end>,il l enviaient . 
 <start> most boys take after their fathers . <end>, <start> la plupart des garcons tiennent de leur pere . <end>,la plupart des garcons se comportent comme leurs echelles . 
 <start> you can t just leave me here to die . <end>, <start> vous ne pouvez pas simplement me laisser mourir ici . <end>,tu ne peux pas simplement me laisser mourir ici . 
 <start> he easily licked his opponent . <end>, <start> il a facilement regle le sort de son rival . <end>,il facilement facilement son adversaire . 
 <start> i love buying on ebay . <end>, <start> j adore acheter sur ebay . <end>,j adore dire sur ebay . 
 <start> it keeps you on your toes . <end>, <start> ca vous oblige a rester vigilante . <end>,ca vous oblige a rester vigilant . 
 <start> they abandoned the hill to enemy forces . <end>, <start> ils cederent la colline aux forces ennemies . <end>,ils abandonnerent la colline aux forces ennemies . 
 <start> it was hard as rock . <end>, <start> c etait dur comme de la pierre . <end>,ca a ete dur comme du marche . 
 <start> he s had many unhappy experiences . <end>, <start> il a eu beaucoup d experiences malheureuses . <end>,il a eu de nombreuses experiences malheureux . 
 <start> when did you hear the sound ? <end>, <start> quand avez vous entendu le son ? <end>,quand avez vous entendu le son ? 
 <start> i can t go to the police . <end>, <start> je ne peux pas aller a la police . <end>,je ne peux pas aller a la police . 
 <start> i m sorry things didn t work out . <end>, <start> je suis desolee que les choses n aient pas fonctionne . <end>,je suis desolee que les choses n aient pas fonctionne . 
 <start> i do have one question . <end>, <start> j ai effectivement une question . <end>,j ai effectivement une question . 
 <start> we talked about time zones . <end>, <start> on a discute des fuseaux horaires . <end>,nous avons parle des fuseaux horaires . 
 <start> the small boy slowly made some new friends . <end>, <start> le petit garcon se fit lentement de nouveaux amis . <end>,le petit garcon se fit lentement de nouveaux amis . 
 <start> it was blowing hard all night . <end>," <start> cela soufflait fort , toute la nuit . <end>",c etait dur toute la nuit . 
 <start> the frogs croaking helped me fall asleep . <end>, <start> le coassement des grenouilles m aida a m endormir . <end>,le coassement des grenouilles m a aidee a m endormir . 
 <start> that seems suspicious to me . <end>, <start> cela me semble suspect . <end>,ca me semble suspect . 
 <start> i found a rare book i had been looking for . <end>, <start> j ai trouve un livre rare que j avais recherche . <end>,j ai trouve un livre rare que je recherchais . 
 <start> it s very hard for me to trust anyone . <end>, <start> il m est tres difficile de faire confiance a quiconque . <end>,il m est tres difficile de faire confiance a personne . 
 <start> he lived a happy life . <end>, <start> il passa une vie heureuse . <end>,il a vecu une vie heureuse . 
 <start> i cough a lot . <end>, <start> je tousse beaucoup . <end>,je tousse beaucoup . 
 <start> ninety five percent of orphans are older than years old . <end>, <start> quatre vingt quinze pour cent des orphelins ont plus de cinq ans . <end>,sa voiture de dix pourcents est plus agee que huit ans . 
 <start> i think we should try it . <end>, <start> je pense que nous devrions essayer . <end>,je pense que nous devrions essayer . 
" <start> as for me , i like chicken better than pork . <end>"," <start> en ce qui me concerne , je prefere le poulet au porc . <end>","en ce qui m concerne , j aime le poulet au porc . "
 <start> this is where i brought my girlfriend on our first date . <end>, <start> c est ici que j ai emmene ma petite amie lors de notre premier rendez vous . <end>,c est ici que j ai emmene ma petite amie sur notre premier rendez vous galant . 
 <start> let s go back to the motel . <end>, <start> rentrons au motel . <end>,retournons au motel . 
 <start> last week she gave birth to a beautiful daughter . <end>, <start> la semaine derniere elle donna naissance a une jolie fille . <end>,"la semaine derniere , elle a donne naissance a un jeune fille . "
 <start> i don t know what you re waiting for . <end>, <start> j ignore ce que vous attendez . <end>,j ignore ce que tu attends . 
 <start> this is so much fun . <end>, <start> c est tellement marrant . <end>,c est tellement marrant . 
 <start> i don t want to go to school tomorrow . <end>, <start> je ne veux pas aller a l ecole demain . <end>,je ne veux pas aller a l ecole demain . 
 <start> she went to italy for the purpose of studying music . <end>, <start> elle se rendit en italie pour etudier la musique . <end>,elle est allee en italie pour etudier la musique . 
 <start> i m glad to see you again . <end>, <start> je me rejouis de te revoir . <end>,je me rejouis de vous revoir . 
 <start> i appreciate your efforts to help me . <end>, <start> j apprecie vos efforts pour m aider . <end>,j apprecie tes efforts pour m aider . 
 <start> your french is good . <end>, <start> votre francais est bon . <end>,votre francais est bon . 
 <start> i haven t seen him for years . <end>, <start> je ne l ai plus vu depuis des annees . <end>,je ne l ai pas vue depuis des annees . 
 <start> how much did they give you for your old car ? <end>, <start> combien vous ont ils donne de votre vieille guimbarde ? <end>,combien vous ont ils donne de votre chignole ? 
